split,row,idx,word,label,glove_target,glove_context_2,glove_context_5,glove_context_10,glove_context_sentence,bert_layer_1,bert_layer_2,bert_layer_3,bert_layer_4,bert_layer_5,bert_layer_6,bert_layer_7,bert_layer_8,bert_layer_9,bert_layer_10,bert_layer_11,bert_layer_12,bert_mean_last_four
train,655,655,point,False,1.0,0.5839283609804097,0.7333372546395939,0.7333372546395939,0.7333372546395939,0.8681763116821792,0.7967781824313888,0.707090047862979,0.6479217680570054,0.589451448873392,0.5139116355970258,0.3986037226029694,0.3841832865900077,0.3614853511718637,0.38024981142019554,0.44324095950098613,0.459134469826787,0.41468104217709045
train,656,656,number,False,1.0,0.5527829246511483,0.6892946978213779,0.769764765001233,0.769764765001233,0.8350449289977819,0.7365817389275157,0.6781457686999849,0.6170087856312876,0.5419319011314073,0.5162621388947121,0.5141216171704582,0.5265031671117484,0.5209206960012799,0.5195704921676597,0.5234792850012908,0.47527806793268307,0.5274151623746263
train,657,657,connect,True,1.0,0.4865215176468436,0.641389018639993,0.6397813340176938,0.6397813340176938,0.5793805614450575,0.5699286407231273,0.5996273193698185,0.676029815871337,0.7094144488831295,0.6929467127204681,0.6688059193623065,0.6400598498214941,0.5549947107131622,0.4887569610327272,0.5089276642605678,0.4229288140154105,0.5222683385701966
train,658,658,point,False,1.0,0.809810190126355,0.8309653609012809,0.8023382867836005,0.8023382867836005,0.902873648385362,0.8280176214044326,0.7449597446756708,0.6769265502381198,0.602390872216798,0.5214453322380868,0.4321527479859425,0.33674216768526527,0.3106733662358496,0.32395672122315083,0.38199673491714436,0.39009366573427673,0.3651164031936804
train,659,659,leak,True,1.0,0.9999999999999999,0.8239295366889142,0.8239295366889142,0.8239295366889142,0.9194204343762025,0.9086918352150958,0.9149500455757223,0.9198102503125172,0.9242131643610294,0.928898208925894,0.9358551671349344,0.9418936148840613,0.9355276930432541,0.9381908770034426,0.9435408898739839,0.920257412311511,0.9380547854862978
train,660,660,shot,False,1.0,0.5277734150070924,0.6401336588789294,0.6401336588789294,0.6401336588789294,0.8006402633740539,0.7278195658384299,0.6349189776660552,0.5522968145049364,0.5228748716108989,0.506466012875664,0.5247548942092023,0.5387539666733735,0.5421028484603809,0.5041244542222864,0.5353379443176617,0.43852992978626476,0.5267023615732993
train,661,661,face,True,1.0,0.8945167498153999,0.6790239922335801,0.7093074226164656,0.7093074226164656,0.8894717088148912,0.8330451987748411,0.8472346264856733,0.7981011637339045,0.7753836352711488,0.7442653338870784,0.7377745301174208,0.7062924900741626,0.6593485098362338,0.6466468844002684,0.6519141696217347,0.6002243911491946,0.6580213075671071
train,662,662,fun,True,1.0,0.8325144125486084,0.8862110834970701,0.8862110834970701,0.8862110834970701,0.8997903936270307,0.8375918696297231,0.6998434309047611,0.5874726279951457,0.5124917335533828,0.427686962873322,0.418940740915303,0.417348407274309,0.43391498068584045,0.4494167283101415,0.4759235713157223,0.5265039231256038,0.47248383668178345
train,663,663,store,True,1.0,0.6073788958137986,0.7692456550369756,0.7681547840010942,0.7681547840010942,0.6749570074174392,0.6803285765669749,0.6723677981249891,0.6952233401470649,0.6881560826293722,0.6526926981255929,0.6378960484857346,0.6367485589397789,0.6000236016474992,0.6118310869710655,0.639097286737039,0.400121753876615,0.614758843314265
train,664,664,hand,False,1.0,0.8560608078548796,0.8194551168781598,0.8194551168781598,0.8194551168781598,0.9324608815850158,0.8467526844250753,0.8002672969845152,0.6952010400998649,0.6173550188230488,0.4847575973242987,0.35577315211939003,0.3134159488085381,0.21348247123804692,0.20981197841737012,0.3290689742228131,0.39103222093250156,0.27343947880495806
train,665,665,breath,False,1.0,0.7740217626226275,0.7932873771578075,0.7932873771578075,0.7932873771578075,0.9287060258117154,0.9146733610987728,0.906884665177411,0.8819088239747018,0.8398005468584269,0.8472937359799813,0.8183442045489742,0.8127097493217426,0.7626258202096864,0.7094696097780929,0.6979663192882741,0.6631559852293619,0.7257905313322577
train,666,666,support,False,1.0,0.40775152072303605,0.5429919321370684,0.6347473983297864,0.6347473983297864,0.7068398982931811,0.6524133851916426,0.6146417483373323,0.5900401660918132,0.5322497701746786,0.49669622721268325,0.46355155628919353,0.4295710477013606,0.39841044185591945,0.4142348369660841,0.4601291656486917,0.4022487122637897,0.43304548086455963
train,667,667,light,False,1.0,0.7900253487994575,0.877158876777812,0.877158876777812,0.877158876777812,0.9440117287836881,0.9325490874566864,0.9346789961530928,0.9096463596825373,0.8649053977711377,0.850953257833035,0.811442002125324,0.7694692456769365,0.755457352281015,0.7401659674396014,0.7661018230920569,0.7533063896677804,0.7620123604605611
train,668,668,call,False,1.0,0.345950961273985,0.34832533408103433,0.34832533408103433,0.34832533408103433,0.7812587403678624,0.7446861935721044,0.6268272195302742,0.5665102686510536,0.5114391892029899,0.4865918439464103,0.47980341268698995,0.48642627618345563,0.4819296084905911,0.49360606203012913,0.5459396251969384,0.39889505348015863,0.5068578678556107
train,669,669,remission,True,1.0,0.8258308730647448,0.9153938653608202,0.9153938653608202,0.9153938653608202,0.9922796572154527,0.9939849590527726,0.9953757426244806,0.9946071147965966,0.9940911222991312,0.994311549632681,0.9930184628217699,0.9924186082713687,0.9866132464774625,0.9809628096523477,0.9702841433562808,0.9670307273983356,0.9795832808261341
train,670,670,air,True,1.0,0.48559693901921347,0.6163528690109592,0.6441135491831609,0.6441135491831609,0.8564163517360144,0.8204848331681552,0.7822868474020612,0.6517519663385936,0.6267472591981985,0.6214737907498946,0.5585139842201304,0.5468609183179188,0.5062677618842351,0.5210176926695556,0.5650534521061119,0.5714425365310672,0.5457143811079154
train,671,671,time,True,1.0,0.7526039712975064,0.8208755059444324,0.8134246773520536,0.8134246773520536,0.8316394873923297,0.7642581731508425,0.7177475944001335,0.6643497540373456,0.6183174049030652,0.5981255019942127,0.5510829557762877,0.5208133566958715,0.5418959489333036,0.572581737896645,0.6383393139459477,0.5943917081492558,0.5994257319745885
train,672,672,principle,True,1.0,0.851824775147955,0.6791100779299788,0.6791100779299788,0.6791100779299788,0.5836228801276874,0.6248612159631364,0.6639922964215452,0.6891819883477576,0.6954570866205,0.7116495019992847,0.7217821589568637,0.7143350851209204,0.7040601645655195,0.6916186656025374,0.7141756260832731,0.5985157642922897,0.6985773272923326
train,673,673,get,True,1.0,0.7731371021341978,0.8144031631775444,0.7851817099914189,0.7851817099914189,0.8381508683300792,0.775140366870889,0.7306755692116504,0.6674597448183105,0.6312981472078543,0.5666997120231548,0.5545067087824206,0.5015026833094766,0.4622027535013673,0.3786659663839943,0.4356748250161368,0.3283506022737996,0.43405081169823895
train,674,674,hold,False,1.0,0.38525911409217917,0.38525911409217917,0.38525911409217917,0.38525911409217917,0.6016930106004539,0.6011812616062563,0.5977432708326851,0.546095222954967,0.43743317736018467,0.37316201719592507,0.31767117978316567,0.2829496201805189,0.23782895587101424,0.2394531392246462,0.30064587123006525,0.12078708352105277,0.2572663193695231
train,675,675,get,False,1.0,0.5859758901485315,0.6619972858921458,0.6619972858921458,0.6619972858921458,0.9157517767056,0.8814751592889322,0.8552980645975263,0.8243627369504487,0.7453293374479376,0.555327553590914,0.4790804048743804,0.3973152083430708,0.35068506748654954,0.30972260135375657,0.37181971020187804,0.37962905808506864,0.3604756390543595
train,676,676,action,False,1.0,0.6364885775265211,0.7253536065051609,0.7440557767598248,0.7541074362449253,0.8033855736709249,0.7269549982571952,0.7227175420430878,0.6663769874645992,0.609764259706766,0.6208404931748883,0.6194980906091657,0.6080779812582244,0.5779409992007326,0.529064824965913,0.599443207518842,0.5413356314286865,0.5802623546924782
train,677,677,charge,False,1.0,0.47943449962893003,0.5229981509234214,0.5229981509234214,0.5229981509234214,0.5661698037957462,0.5218967837135432,0.5156602895189051,0.43598531248088446,0.3906220011836184,0.39076730708741225,0.34891338536827315,0.3522019246959252,0.32417892121452657,0.302305757768389,0.3846519099079222,0.25443296034188767,0.33446664346062444
train,678,678,set,True,1.0,0.544225357937791,0.5177978748646769,0.5177978748646769,0.5177978748646769,0.7859240451163401,0.7553982869827843,0.6132324433781859,0.6497988819453717,0.6963112888647331,0.6936791782398837,0.7023140228634366,0.7262939484197252,0.6822120168062968,0.6722367882029494,0.7159759753191783,0.5663263936753424,0.6959942246617269
train,679,679,stop,True,1.0,0.5516434930960394,0.6807091948539171,0.7193238670715514,0.7193238670715514,0.7614075158871578,0.727786261334004,0.6959165217469845,0.617025906630203,0.6123471870881169,0.5857669375815462,0.5713086813141051,0.5591252383333971,0.5051419067404522,0.5215520690124273,0.5607732379107302,0.5537464448752225,0.5463499455923815
train,680,680,connect,False,1.0,0.6502821938377168,0.6572841302737734,0.6414929906442591,0.6414929906442591,0.5838491744438074,0.6164693965680682,0.565318561650569,0.5582462231715406,0.6161665068658921,0.5463734411518502,0.5471486793724082,0.5795073211627445,0.5297299804753536,0.542761136464105,0.5711386144675716,0.46791764126963253,0.5485480758425478
train,681,681,play,False,1.0,0.217822115225251,0.217822115225251,0.217822115225251,0.217822115225251,0.8453043584670933,0.8162913631111484,0.7245936839970505,0.702452182852108,0.7056517999547718,0.6584397284485505,0.6489151847678961,0.656038295162082,0.6167914888253666,0.6012922535878983,0.6511028656264245,0.5221790998914859,0.6302883984589627
train,682,682,field,True,1.0,0.6648444737867604,0.7277612827554348,0.7375551267646585,0.7375551267646585,0.8714685887032411,0.8617144221223361,0.8070162891722352,0.7514463097346382,0.7501417020051551,0.7378619879188901,0.7311757214562955,0.7311490237969521,0.7253837970883538,0.7077467783698764,0.7372539322341995,0.7475983520665186,0.7316150757874218
train,683,683,lift,False,1.0,0.7528027589053451,0.7049651804334763,0.7049651804334763,0.7049651804334763,0.8600620457044191,0.7696272072025938,0.6513689758213174,0.5078565163962422,0.4486852381870211,0.40351534478928336,0.34280704120366745,0.3004158326841748,0.25966970452188143,0.23823680765331445,0.32136490688271047,0.32378933799618964,0.27978176657242554
train,684,684,locate,False,1.0,0.5676251898673721,0.720005181819139,0.771760934808141,0.771760934808141,0.8274027890835559,0.8137140587473286,0.7817333460066918,0.7668788020969531,0.7914649705092298,0.7651690076915637,0.7805199509526466,0.7771158517164305,0.741825261419808,0.6985174947283752,0.7156304248346673,0.6547800261097343,0.7264481093588149
train,685,685,kill,False,1.0,0.3286649185979197,0.4052270847515148,0.4052270847515148,0.4052270847515148,0.6138329942815113,0.6167021171179838,0.5701652879094137,0.4340111320108772,0.43446211750976477,0.3962558042888055,0.3893408056907815,0.32577748912931,0.2951340382724331,0.34381034409104305,0.43859563594741613,0.2176840220869843,0.34949217184732045
train,686,686,bestow,True,1.0,0.5658081685053843,0.6730803380684405,0.6730803380684405,0.6730803380684405,0.24024496758728014,0.251628086652014,0.30251585628146505,0.39898561077705424,0.45979506874164267,0.46797099652791646,0.4395313566818928,0.45219191539897485,0.43926746768610114,0.4365401446852426,0.4226755774507682,0.3397812191103625,0.43729230698373406
train,687,687,impute,True,1.0,0.5173550298540641,0.6332774208328308,0.6332774208328308,0.6332774208328308,0.7717058528111399,0.7778517597899258,0.7706775130121013,0.7767150505062561,0.7689473087922513,0.7630966952576769,0.7428487412005643,0.7453868418597712,0.7339445468659036,0.7366045050531265,0.7534201352027446,0.6754775570988375,0.7473000870860819
train,688,688,play,True,1.0,0.5296897827377148,0.5033352682895288,0.5033352682895288,0.5033352682895288,0.8653509103098314,0.895884144606961,0.9179830694674204,0.9192295895449553,0.9131017117473951,0.8791466288215533,0.8769451144537137,0.8644023509191469,0.850679029650931,0.8538867232327675,0.8731289298482289,0.8442865753877372,0.8649926397049039
train,689,689,carry,True,1.0,0.4899072832786042,0.5467160119816801,0.5467160119816801,0.5467160119816801,0.6876625378791027,0.6935256062548969,0.6951145847895634,0.7252703180401757,0.6893286364471898,0.6498982022187259,0.6469354854273996,0.5815882852215964,0.5568619380612254,0.5448377499865186,0.565990032236591,0.433597937947712,0.557234642915663
train,690,690,development,True,1.0,0.5861601173279664,0.6955426421772261,0.6955161207296154,0.6955161207296154,0.7266855444357421,0.6917052978418023,0.6640674680043219,0.6170095185710032,0.6024309013802354,0.5806555776354335,0.5691940947290629,0.5517578319912242,0.5040437979465925,0.5025261223840424,0.5685908919451765,0.5296861501179966,0.5371161862611248
train,691,691,conflict,False,1.0,0.671028560446852,0.6754600636587856,0.6754600636587856,0.6754600636587856,0.7953412236206747,0.8062500859152287,0.7433170408485388,0.6958624016283449,0.7306297213635975,0.7049333789954151,0.6851461364048695,0.6901779270864166,0.675504538152962,0.7339949728973858,0.7805397183837037,0.723446942263309,0.7409454934085218
train,692,692,trombone,True,1.0,0.8325559548625587,0.7492478501307495,0.7492478501307495,0.7492478501307495,0.9024958958554338,0.8667999985527214,0.7964974210640435,0.7745204875377548,0.7374491518695455,0.7261014282671082,0.720745073861433,0.7490224024914851,0.7354759670354242,0.7256616041909595,0.7522370189902859,0.6972946433758243,0.7353184206739797
train,693,693,life,False,1.0,0.6818184753271327,0.6296304760035127,0.6990950337647571,0.7090648135731025,0.8318808066676926,0.7491454221676169,0.6632638785996742,0.6021668011643105,0.5798681718487813,0.5354079586843289,0.5119679924211379,0.5142375318751776,0.4403786803339315,0.4091437753418249,0.48997601742684793,0.3755878536477065,0.44731250441522297
train,694,694,time,False,1.0,0.7135296931063096,0.6945035730885881,0.6945035730885881,0.6945035730885881,0.8683057882247481,0.8007729961649542,0.6673603526283702,0.5295742252918252,0.5123765580759323,0.4184056113401403,0.3775437401371911,0.32941952293631627,0.28096486819229327,0.31488213287822614,0.3980027939481081,0.38609002121689295,0.34876213866492967
train,695,695,carry,True,1.0,0.2497601040557334,0.38358513674986816,0.38358513674986816,0.38358513674986816,0.6323272533318982,0.6723910349953339,0.669988301666358,0.676423826029162,0.6733542027933295,0.5951254906922644,0.554608415752413,0.5269323802013034,0.42060479110046484,0.4435814919538023,0.4454839117742963,0.39334288829844577,0.4472454864967367
train,696,696,drink,True,1.0,0.7876662739765377,0.7949670322624279,0.7259670417174275,0.8365911894131677,0.8951974424271925,0.9039872727686532,0.8809300853367976,0.8835753395354086,0.8819459632208827,0.8742107681137136,0.8640190616393176,0.8522810719567343,0.840689081910519,0.8419401088375033,0.8583828415394391,0.8025783216601918,0.850626834911093
train,697,697,place,False,1.0,0.7770294315110623,0.7286413228791229,0.7286413228791229,0.7286413228791229,0.8634849358007771,0.734559239236573,0.6560667001874453,0.5545954230810641,0.5017290721300233,0.48563467175968617,0.46723368902264245,0.4549404095846356,0.42636112845827406,0.40705324338240695,0.4565257855552792,0.45683722705399776,0.44087395491545955
train,698,698,appearance,True,1.0,0.6060553997153645,0.6912160947865477,0.7380285205728143,0.7836891972170174,0.9114607272929021,0.8891054152143993,0.8565439232204626,0.8315968703074214,0.8198998944675868,0.7768921618486695,0.7681015480686189,0.7406728189096113,0.7127614143651868,0.6917671647998815,0.6741547367491426,0.5800857683984838,0.7075807243512945
train,699,699,shock,False,1.0,0.43384945384070606,0.6200029934739525,0.6121491894255767,0.6121491894255767,0.8688662600056071,0.7834008734927517,0.7461779473514215,0.7115976835459769,0.6114903852642368,0.5520727086288433,0.5140253372962237,0.48581796863528975,0.441940002481861,0.46801748299273105,0.5179925437496711,0.5173514187652938,0.48861392962051087
train,700,700,check,True,1.0,0.5121137443704273,0.7905513342893391,0.8281019307568159,0.8281019307568159,0.9119337258895329,0.857202527162876,0.8014163291912968,0.7693585078571232,0.7097982925551816,0.7165941291107918,0.678472481592896,0.6698827499032826,0.6724915531107815,0.6895374004162417,0.7050274902596814,0.6728694950301191,0.691626685526606
train,701,701,reason,False,1.0,0.7344758388010458,0.6924621648521727,0.7000512013404494,0.7000512013404494,0.8475223008033629,0.7189912155642538,0.6415579677096358,0.5119297786332334,0.4405551566109013,0.37148257491541997,0.34469946161065723,0.3245616590791263,0.31862930761703656,0.3406093776480455,0.4099374198375637,0.4117254689388756,0.36766659408764907
train,702,702,consider,False,1.0,0.38155283230414727,0.4556830728174947,0.4556830728174947,0.4556830728174947,0.8534184310843648,0.8145632325682645,0.8059031161346203,0.7577528085926791,0.7237034055792485,0.6991985900837084,0.7080453326783769,0.7172987904140893,0.7013147314751653,0.6973082536658091,0.692997469907469,0.4500839650618515,0.6938560709640587
train,703,703,stay,False,1.0,0.42246876818730994,0.4447698880398696,0.40009498152115924,0.40009498152115924,0.8990179409960143,0.8957800935463135,0.847260830965259,0.8225072626201809,0.7540713033665895,0.7115747845004865,0.6701706110734487,0.6598836990504389,0.6020045183963059,0.6081476767713208,0.6817747854921837,0.5848130595309249,0.6431055146785564
train,704,704,take,True,1.0,0.8911250594867239,0.9142340387946255,0.9142340387946255,0.9142340387946255,0.8798666503734881,0.8959607579839484,0.8546902427324654,0.7950994933266397,0.6735156254638458,0.5081286263120507,0.38546878951444385,0.2986916808514045,0.26156197494176214,0.28515423494688996,0.34010195425547785,0.43603357030622064,0.32182783689223554
train,705,705,boy,True,1.0,0.6585780261572086,0.7399812386114095,0.7169571708167404,0.7169571708167404,0.5314472807448709,0.586155072469363,0.5945945725071737,0.562440394367741,0.5499583460424551,0.5169902297245487,0.5174690186132308,0.577287923495378,0.5343813120179239,0.5724157861604003,0.60058943895125,0.5522882683677526,0.5687066340914707
train,706,706,heart,False,1.0,0.3994622988290712,0.39640193380154787,0.39640193380154787,0.39640193380154787,0.4938977398127331,0.5661168480488098,0.5503257807405955,0.5043073429093876,0.4409655418595876,0.41875075898122177,0.3861099365249199,0.3812770821567856,0.3542804931488418,0.369996532236425,0.39348403239400376,0.22965709836883583,0.36844801651439574
train,707,707,bed,False,1.0,0.4874443777445716,0.5653119043487798,0.5419485906115866,0.5419485906115866,0.5620358225532888,0.5369059187396706,0.5270070527221598,0.4842078414442225,0.4794633681596504,0.4687919079977926,0.45776723924514917,0.46472090849697945,0.44155572712725816,0.4343945412337168,0.43910732994674984,0.3850822524131846,0.43295863215676705
train,708,708,load,False,1.0,0.5112165264714349,0.6905123779712256,0.7761790060531131,0.7761790060531131,0.7095364611062163,0.6905338901525585,0.6827682345353054,0.6471390612531425,0.6714531147614451,0.660747797586935,0.643214018313208,0.6406666993853262,0.6463143065937603,0.7013549527666126,0.73324826294608,0.6611640173188921,0.6963812890361211
train,709,709,significance,True,1.0,0.8824099470444527,0.8174482064424626,0.8117603469106559,0.8117603469106559,0.9589704163743917,0.9216051666677054,0.9140931803984772,0.9022818382599684,0.8772078558462436,0.8690911168753078,0.8640809638394831,0.7928456934840002,0.7361051566295984,0.7333585036601004,0.7430279188442033,0.6756081056502021,0.7419470564878862
train,710,710,lap,False,1.0,0.727428038190362,0.6732217272452311,0.7014048085162681,0.7014048085162681,0.9007906274395633,0.9043197919933721,0.8531462687134947,0.8457853276000203,0.827700314207797,0.7527915419547381,0.6752505786347606,0.6041950637763704,0.506008172582877,0.41898892383849545,0.4406490371137464,0.45868717724306163,0.46453024454941316
train,711,711,dress,False,1.0,0.37951863541624653,0.3696812059835783,0.3696812059835783,0.3696812059835783,0.880487445293213,0.8741403764245115,0.8502933799508916,0.8424079649290839,0.8036681028418758,0.7655914790249059,0.7176537319695876,0.6642216838227752,0.6384396071542856,0.6251435475151981,0.6729936719780819,0.5826148890815906,0.6493502448170239
train,712,712,check,True,1.0,0.5625846037483045,0.652660919517672,0.652660919517672,0.652660919517672,0.9076277304681833,0.8781124082436832,0.762709545743115,0.6804869815009801,0.75421001350413,0.7900605655287634,0.8139190454621223,0.8335580473604591,0.8318966573086908,0.7958182274348246,0.7926408814718351,0.7885110085933031,0.8135053115386506
train,713,713,poise,True,1.0,0.5449052266005798,0.6952634347962428,0.7052047013825476,0.7052047013825476,0.1329141531611922,0.19696089421083102,0.27730820863608296,0.3517743869889267,0.4111452900073696,0.42920449738158145,0.45037695082069407,0.46102415105395544,0.4425102882397606,0.48295542921342416,0.5442922346643491,0.4523789518069722,0.49600413203118265
train,714,714,use,True,1.0,0.49682071925138477,0.5886419188534099,0.6487553820507874,0.6487553820507874,0.7856520491710194,0.7735871467433629,0.744655972768988,0.7292093718186494,0.7140495524304457,0.6672120373697022,0.6512950776409219,0.5948106302679204,0.5234241306026304,0.5196328774540402,0.5111176891979493,0.24881516573446072,0.5119546622639118
train,715,715,believe,True,1.0,0.8458456783610089,0.8447100283668474,0.8075160719475991,0.8075160719475991,0.8964246357430917,0.8420134136664738,0.8071796992320871,0.76762145144344,0.7624412692107109,0.6973588877975726,0.6818300355972523,0.6316356361133245,0.6175514039830861,0.6250513300996412,0.6618561464960852,0.6386186747796804,0.6448916456376954
train,716,716,accept,True,1.0,0.6189091837652793,0.605298377820122,0.6109672155344731,0.6109672155344731,0.7428131372668177,0.7486872492650267,0.7058464408807965,0.6667618952076739,0.6512112834626326,0.6108462056678892,0.5612088701698331,0.5635263763092011,0.5330557186961835,0.5686022314441002,0.6205399356245553,0.30386061975514245,0.5680558920260258
train,717,717,plug,False,1.0,0.5899264224936395,0.6241058170241979,0.6241058170241979,0.6241058170241979,0.8914588969294266,0.8580069774405619,0.8519837911409481,0.8285289267356564,0.7873141758279698,0.748746121442888,0.7536438853751696,0.7369525454500215,0.7080155710613362,0.7117861720039781,0.6988834633620546,0.22704157025705987,0.6752991262232048
train,718,718,tell,False,1.0,0.43268683173752087,0.6673712298151342,0.6673712298151342,0.6673712298151342,0.6411231599901647,0.6439999456941321,0.562857556068274,0.47126996624284684,0.49020243190437596,0.35603280080545663,0.2851676950293709,0.2944878036635884,0.28815356991314034,0.3041307615427232,0.3982653336097058,0.3852019444925818,0.3428568392433249
train,719,719,rotation,False,1.0,0.6061498516946792,0.6587815363701385,0.6759324716077502,0.7017591772643206,0.7515467237192837,0.6189455088234038,0.594502541089374,0.5181094624044615,0.509073140669322,0.4876063299262427,0.461296653466635,0.43652632491568283,0.37166297191889525,0.36538334264476485,0.36283765455460254,0.3299671514294237,0.3659104135265853
train,720,720,get,True,1.0,0.5713473269393158,0.755217427300045,0.7565916674567,0.7565916674567,0.6736183566255795,0.7020015297662867,0.7185040979960269,0.6961328757564486,0.7344263350328175,0.7006198283185037,0.69165245162139,0.6494842838902581,0.5895178463057995,0.5429168678137232,0.5601190884701965,0.509867913449405,0.5669287295049861
train,721,721,cut,False,1.0,0.27838715576288287,0.27838715576288287,0.27838715576288287,0.27838715576288287,0.7731362423283604,0.7819417191694557,0.8231459386646717,0.8004599771745838,0.8212607675733247,0.8234729339771223,0.8114286218997845,0.7793402853809872,0.7400008948659152,0.7507843233852016,0.739300212813647,0.6345564857635608,0.7451609159513763
train,722,722,see,True,1.0,0.3951658629826565,0.7519848513906282,0.8069270658460971,0.8069270658460971,0.8598031044780705,0.8564106474682832,0.736051413653214,0.6232266409983078,0.5060235075144673,0.39796101595431466,0.37015167995857995,0.332270816610043,0.2738081459634598,0.2966633181858474,0.3184664698731239,0.33663041481870776,0.31139528718084697
train,723,723,product,False,1.0,0.6794674703956523,0.667751803009703,0.667751803009703,0.667751803009703,0.8584459012175149,0.8100416621286977,0.7753303346040238,0.7756559047119279,0.7879516534849281,0.7779275081035566,0.7845837258415149,0.7555800965032122,0.6759155594031089,0.5988517827173193,0.5999594251048669,0.5578878271555244,0.6285972388064445
train,724,724,go,True,1.0,0.8550353458238978,0.688147230475398,0.688147230475398,0.688147230475398,0.9148472180631125,0.8650768821747017,0.7807887466970259,0.7790611388290957,0.7676960805688106,0.7651168634854497,0.7294131593863561,0.7070458256231724,0.6820150559474148,0.683058971460791,0.7186193670121878,0.6629008540685837,0.7135800696850256
train,725,725,play,False,1.0,0.6578104144591117,0.5222495655315971,0.5222495655315971,0.5222495655315971,0.5903407147300164,0.5724424870253256,0.6142449284904204,0.5155081966915063,0.5150004743792108,0.45326354123204937,0.4647899243740381,0.4408885899172573,0.34288459992611336,0.2773649273860783,0.3161013178343549,0.02891686946019896,0.294520750789953
train,726,726,purchase,True,1.0,0.300240156905215,0.6303212987627499,0.6303212987627499,0.6303212987627499,0.6484084530168039,0.6264924941423299,0.6549829544451289,0.6850749787495409,0.7216244646871701,0.702625744361319,0.7129436605896282,0.6985813423848801,0.6342435783514874,0.5893757914425828,0.6100533202214438,0.561777838603524,0.6144133310453685
train,727,727,carry,True,1.0,0.2497601040557334,0.5848321756156606,0.57833138459575,0.57833138459575,0.6412006524758066,0.6834721287582582,0.6878074994160055,0.6995915844992178,0.7277191836764653,0.6920728735675656,0.6526905188576424,0.6394267798256211,0.5338049865895654,0.5054080266520727,0.5022386582526733,0.4493823282724517,0.5242278791099375
train,728,728,land,True,1.0,0.5335479019228176,0.6218159745054739,0.6218159745054739,0.6218159745054739,0.46822200665297603,0.5244434357563866,0.49982510675039665,0.5202846812272374,0.6216534120218005,0.6471084152756974,0.6567923666014638,0.651460166147273,0.6640935192939804,0.6386197777240282,0.6559765350017086,0.5535420935716989,0.6467149422546935
train,729,729,work,True,1.0,0.510310337952208,0.6317311584104031,0.6317311584104031,0.6317311584104031,0.5375933259732656,0.5673554978304759,0.615941679050613,0.6370205695914164,0.6972351917909583,0.7363165281366996,0.7395978367552627,0.717009722967323,0.6598261252018722,0.6461759089887563,0.6817432789660967,0.5802155602187324,0.6665419750379402
train,730,730,fire,False,1.0,0.3189216826555056,0.5579674691060562,0.596373007019356,0.596373007019356,0.588712546720385,0.6181823577736018,0.5746073216756055,0.4909971362732667,0.45932061503872224,0.39271176484852083,0.367365989520071,0.31158675610232356,0.28383094459418345,0.294790223637267,0.37420193917246886,0.34178604392177775,0.33399954695811246
train,731,731,shade,True,1.0,0.8069796879671596,0.7804361949334953,0.7657260038012792,0.7657260038012792,0.5050377463477023,0.5494612324178725,0.6112414688132082,0.6364740986782287,0.6855606183890605,0.6880661009224099,0.6877943823630078,0.6861852210172421,0.6394673173078989,0.6601324009961049,0.7038338066067521,0.6592501269612522,0.6726077724188697
train,732,732,direction,True,1.0,0.7111409021597913,0.8111663990624416,0.8111663990624416,0.8111663990624416,0.8680524517559346,0.8471114806223174,0.8196710885160163,0.7645038649480613,0.7178314248944244,0.6813999710036417,0.6111953078292484,0.5995797403726898,0.565471905429002,0.5905289293432039,0.6498268802100253,0.6333581504488093,0.6165203900838073
train,733,733,shower,False,1.0,0.7449111138825242,0.7768541111873207,0.895333141947955,0.895333141947955,0.9091198845134233,0.8856261365807114,0.866316112547706,0.8603951360201605,0.8707130296256974,0.8741140568398533,0.8640866368281944,0.8767981708189219,0.867341601200531,0.8694489639308703,0.8579765442937151,0.8390537525949536,0.8639056444079125
train,734,734,deal,False,1.0,0.6844245936495569,0.7748138401503029,0.7748138401503029,0.7748138401503029,0.7621335874701335,0.71943321873548,0.7000602540223091,0.666610379592578,0.619485228232687,0.6116488016753334,0.5264780149358612,0.5310878892708957,0.5121537331285019,0.5207496519083489,0.5854532303448139,0.49788078524902424,0.5430260064320127
train,735,735,cube,True,1.0,0.5946170843883171,0.5946170843883171,0.5946170843883171,0.5946170843883171,0.8998666002454371,0.8772421038339983,0.8864807071571073,0.8516997678817895,0.8521175745338623,0.8433582526077181,0.834082820423685,0.8541413314236737,0.8589242834931519,0.8527073859314456,0.8694561515055679,0.8212395938581464,0.8618061595799793
train,736,736,air,False,1.0,0.5432139839583432,0.6348667680990939,0.6348667680990939,0.6348667680990939,0.9027180433557743,0.9001738035367391,0.8170537871622958,0.7284060011283022,0.6601252757087702,0.6440069696837136,0.6055976949844138,0.5257220965114748,0.4747911537099349,0.4359976373449542,0.4770722468849957,0.41160690293227115,0.4747895626943524
train,737,737,spring,True,1.0,0.8508685963426084,0.8573652597177788,0.8105635704339956,0.8105635704339956,0.8377385583892304,0.8038395513900612,0.7776772627211734,0.7394136106539964,0.7400520416269368,0.7112723342643619,0.7029057298791863,0.7053801491693636,0.6911923064616003,0.7075408698780807,0.6936393348635651,0.30391033839800924,0.6719932513009714
